x,y,theta
-7.86359,0.29027,0.0
-7.86359,0.31665,0.0
-7.86359,0.34304,0.0
-7.86359,0.36943,0.0
-7.86359,0.39582,0.0
-7.86359,0.42221,0.0
-7.86359,0.44859,0.0
-7.86359,0.47498,0.0
-7.86359,0.50137,0.0
-7.86359,0.52776,0.0
-7.86359,0.55415,0.0
-7.86359,0.58053,0.0
-7.86359,0.60692,0.0
-7.86359,0.63331,0.0
-7.83721,-0.63331,0.0
-7.83721,-0.60692,0.0
-7.83721,-0.58053,0.0
-7.83721,-0.55415,0.0
-7.83721,-0.52776,0.0
-7.83721,-0.50137,0.0
-7.83721,-0.47498,0.0
-7.83721,-0.44859,0.0
-7.83721,-0.42221,0.0
-7.83721,-0.39582,0.0
-7.83721,-0.36943,0.0
-7.83721,-0.34304,0.0
-7.83721,-0.31665,0.0
-7.83721,-0.29027,0.0
-7.83721,-0.26388,0.0
-7.83721,-0.23749,0.0
-7.83721,-0.2111,0.0
-7.83721,-0.18472,0.0
-7.83721,-0.15833,0.0
-7.83721,-0.13194,0.0
-7.83721,-0.10555,0.0
-7.83721,-0.07916,0.0
-7.83721,-0.05278,0.0
-7.83721,-0.02639,0.0
-7.83721,0,0.0
-7.83721,0.02639,0.0
-7.83721,0.05278,0.0
-7.83721,0.07916,0.0
-7.83721,0.10555,0.0
-7.83721,0.13194,0.0
-7.83721,0.15833,0.0
-7.83721,0.18472,0.0
-7.83721,0.2111,0.0
-7.83721,0.23749,0.0
-7.83721,0.26388,0.0
-7.83721,0.29027,0.0
-7.83721,0.31665,0.0
-7.83721,0.34304,0.0
-7.83721,0.36943,0.0
-7.83721,0.39582,0.0
-7.83721,0.42221,0.0
-7.83721,0.44859,0.0
-7.83721,0.47498,0.0
-7.83721,0.50137,0.0
-7.83721,0.52776,0.0
-7.83721,0.55415,0.0
-7.83721,0.58053,0.0
-7.83721,0.60692,0.0
-7.83721,0.63331,0.0
-7.81082,-0.63331,0.0
-7.81082,-0.60692,0.0
-7.81082,-0.58053,0.0
-7.81082,-0.55415,0.0
-7.81082,-0.52776,0.0
-7.81082,-0.50137,0.0
-7.81082,-0.47498,0.0
-7.81082,-0.44859,0.0
-7.81082,-0.42221,0.0
-7.81082,-0.39582,0.0
-7.81082,-0.36943,0.0
-7.81082,-0.34304,0.0
-7.81082,-0.31665,0.0
-7.81082,-0.29027,0.0
-7.81082,-0.26388,0.0
-7.81082,-0.23749,0.0
-7.81082,-0.2111,0.0
-7.81082,-0.18472,0.0
-7.81082,-0.15833,0.0
-7.81082,-0.13194,0.0
-7.81082,-0.10555,0.0
-7.81082,-0.07916,0.0
-7.81082,-0.05278,0.0
-7.81082,-0.02639,0.0
-7.81082,0,0.0
-7.81082,0.02639,0.0
-7.81082,0.05278,0.0
-7.81082,0.07916,0.0
-7.81082,0.10555,0.0
-7.81082,0.13194,0.0
-7.81082,0.15833,0.0
-7.81082,0.18472,0.0
-7.81082,0.2111,0.0
-7.81082,0.23749,0.0
-7.81082,0.26388,0.0
-7.81082,0.29027,0.0
-7.81082,0.31665,0.0
-7.81082,0.34304,0.0
-7.81082,0.36943,0.0
-7.81082,0.39582,0.0
-7.81082,0.42221,0.0
-7.81082,0.44859,0.0
-7.81082,0.47498,0.0
-7.81082,0.50137,0.0
-7.81082,0.52776,0.0
-7.81082,0.55415,0.0
-7.81082,0.58053,0.0
-7.81082,0.60692,0.0
-7.81082,0.63331,0.0
-7.78443,-0.63331,0.0
-7.78443,-0.60692,0.0
-7.78443,-0.58053,0.0
-7.78443,-0.55415,0.0
-7.78443,-0.52776,0.0
-7.78443,-0.50137,0.0
-7.78443,-0.47498,0.0
-7.78443,-0.44859,0.0
-7.78443,-0.42221,0.0
-7.78443,-0.39582,0.0
-7.78443,-0.36943,0.0
-7.78443,-0.34304,0.0
-7.78443,-0.31665,0.0
-7.78443,-0.29027,0.0
-7.78443,-0.26388,0.0
-7.78443,-0.23749,0.0
-7.78443,-0.2111,0.0
-7.78443,-0.18472,0.0
-7.78443,-0.15833,0.0
-7.78443,-0.13194,0.0
-7.78443,-0.10555,0.0
-7.78443,-0.07916,0.0
-7.78443,-0.05278,0.0
-7.78443,-0.02639,0.0
-7.78443,0,0.0
-7.78443,0.02639,0.0
-7.78443,0.05278,0.0
-7.78443,0.07916,0.0
-7.78443,0.10555,0.0
-7.78443,0.13194,0.0
-7.78443,0.15833,0.0
-7.78443,0.18472,0.0
-7.78443,0.2111,0.0
-7.78443,0.23749,0.0
-7.78443,0.26388,0.0
-7.78443,0.29027,0.0
-7.78443,0.31665,0.0
-7.78443,0.34304,0.0
-7.78443,0.36943,0.0
-7.78443,0.39582,0.0
-7.78443,0.42221,0.0
-7.78443,0.44859,0.0
-7.78443,0.47498,0.0
-7.78443,0.50137,0.0
-7.78443,0.52776,0.0
-7.78443,0.55415,0.0
-7.78443,0.58053,0.0
-7.78443,0.60692,0.0
-7.78443,0.63331,0.0
-7.75804,-0.63331,0.0
-7.75804,-0.60692,0.0
-7.75804,-0.58053,0.0
-7.75804,-0.55415,0.0
-7.75804,-0.52776,0.0
-7.75804,-0.50137,0.0
-7.75804,-0.47498,0.0
-7.75804,-0.44859,0.0
-7.75804,-0.42221,0.0
-7.75804,-0.39582,0.0
-7.75804,-0.36943,0.0
-7.75804,-0.34304,0.0
-7.75804,-0.31665,0.0
-7.75804,-0.29027,0.0
-7.75804,-0.26388,0.0
-7.75804,-0.23749,0.0
-7.75804,-0.2111,0.0
-7.75804,-0.18472,0.0
-7.75804,-0.15833,0.0
-7.75804,-0.13194,0.0
-7.75804,-0.10555,0.0
-7.75804,-0.07916,0.0
-7.75804,-0.05278,0.0
-7.75804,-0.02639,0.0
-7.75804,0,0.0
-7.75804,0.02639,0.0
-7.75804,0.05278,0.0
-7.75804,0.07916,0.0
-7.75804,0.10555,0.0
-7.75804,0.13194,0.0
-7.75804,0.15833,0.0
-7.75804,0.18472,0.0
-7.75804,0.2111,0.0
