x,y,theta
-2.63217,0.56606,0.0
-2.63217,0.59436,0.0
-2.63217,0.62266,0.0
-2.63217,0.65097,0.0
-2.63217,0.67927,0.0
-2.63217,0.70757,0.0
-2.63217,0.73588,0.0
-2.63217,0.76418,0.0
-2.63217,0.79248,0.0
-2.63217,0.82078,0.0
-2.63217,0.84909,0.0
-2.63217,0.87739,0.0
-2.63217,0.90569,0.0
-2.63217,0.934,0.0
-2.63217,0.9623,0.0
-2.63217,0.9906,0.0
-2.63217,1.0189,0.0
-2.63217,1.04721,0.0
-2.63217,1.07551,0.0
-2.63217,1.10381,0.0
-2.63217,1.13212,0.0
-2.63217,1.16042,0.0
-2.63217,1.18872,0.0
-2.63217,1.21702,0.0
-2.63217,1.24533,0.0
-2.63217,1.27363,0.0
-2.63217,1.30193,0.0
-2.63217,1.33024,0.0
-2.63217,1.35854,0.0
-2.63217,1.38684,0.0
-2.63217,1.41514,0.0
-2.63217,1.44345,0.0
-2.63217,1.47175,0.0
-2.63217,1.50005,0.0
-2.63217,1.52836,0.0
-2.63217,1.55666,0.0
-2.63217,1.58496,0.0
-2.63217,1.61327,0.0
-2.63217,1.64157,0.0
-2.63217,1.66987,0.0
-2.63217,1.69817,0.0
