x,y,theta
-4.58215,-0.11286,0.0
-4.58215,-0.09029,0.0
-4.58215,-0.06772,0.0
-4.58215,-0.04514,0.0
-4.58215,-0.02257,0.0
-4.58215,0,0.0
-4.58215,0.02257,0.0
-4.58215,0.04514,0.0
-4.58215,0.06772,0.0
-4.58215,0.09029,0.0
-4.58215,0.11286,0.0
-4.58215,0.13543,0.0
-4.58215,0.15801,0.0
-4.58215,0.18058,0.0
-4.58215,0.20315,0.0
-4.58215,0.22572,0.0
-4.58215,0.24829,0.0
-4.58215,0.27087,0.0
-4.58215,0.29344,0.0
-4.58215,0.31601,0.0
-4.58215,0.33858,0.0
-4.58215,0.36115,0.0
-4.58215,0.38373,0.0
-4.58215,0.4063,0.0
-4.58215,0.42887,0.0
-4.58215,0.45144,0.0
-4.58215,0.47402,0.0
-4.58215,0.49659,0.0
-4.58215,0.51916,0.0
-4.58215,0.54173,0.0
-4.58215,0.5643,0.0
-4.58215,0.58688,0.0
-4.58215,0.60945,0.0
-4.58215,0.63202,0.0
-4.58215,0.65459,0.0
-4.58215,0.67717,0.0
-4.58215,0.69974,0.0
-4.58215,0.72231,0.0
-4.58215,0.74488,0.0
-4.58215,0.76745,0.0
-4.58215,0.79003,0.0
-4.55958,-0.79003,0.0
-4.55958,-0.76745,0.0
-4.55958,-0.74488,0.0
-4.55958,-0.72231,0.0
-4.55958,-0.69974,0.0
-4.55958,-0.67717,0.0
-4.55958,-0.65459,0.0
-4.55958,-0.63202,0.0
-4.55958,-0.60945,0.0
-4.55958,-0.58688,0.0
-4.55958,-0.5643,0.0
-4.55958,-0.54173,0.0
-4.55958,-0.51916,0.0
-4.55958,-0.49659,0.0
-4.55958,-0.47402,0.0
-4.55958,-0.45144,0.0
-4.55958,-0.42887,0.0
-4.55958,-0.4063,0.0
-4.55958,-0.38373,0.0
-4.55958,-0.36115,0.0
-4.55958,-0.33858,0.0
-4.55958,-0.31601,0.0
-4.55958,-0.29344,0.0
-4.55958,-0.27087,0.0
-4.55958,-0.24829,0.0
-4.55958,-0.22572,0.0
-4.55958,-0.20315,0.0
-4.55958,-0.18058,0.0
-4.55958,-0.15801,0.0
-4.55958,-0.13543,0.0
-4.55958,-0.11286,0.0
